repeat,seed,layer,layer_index,relative_layer_depth,probe,probe_type,probe_complexity,task_type,input_dim,hidden_layers_total,class_count,train_n,validation_n,test_n,parameters,resolved_hidden_dims,epochs_completed,best_validation_score,geometry_silhouette,geometry_pca_2d_variance,baseline_test_macro_f1,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_macro_precision,train_macro_recall,train_mcc,train_cohen_kappa,train_log_loss,train_log_loss_score,train_roc_auc_ovr_macro,train_average_precision_macro,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_macro_precision,validation_macro_recall,validation_mcc,validation_cohen_kappa,validation_log_loss,validation_log_loss_score,validation_roc_auc_ovr_macro,validation_average_precision_macro,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,test_mcc,test_cohen_kappa,test_log_loss,test_log_loss_score,test_roc_auc_ovr_macro,test_average_precision_macro,macro_f1_component,balanced_accuracy_component,mcc_component,log_loss_score_component,control_macro_f1,selectivity,selectivity_component,stability_component,geometry_component,complexity_penalty,probe_score_raw,probe_score,generalization_gap,overfit_penalty,run,train_exact_match_accuracy,train_micro_f1,train_micro_precision,train_micro_recall,train_hamming_loss,train_hamming_score,train_macro_jaccard,train_roc_auc_macro,train_labels_with_positive_support,train_labels_with_negative_support,train_labels_with_both_support,validation_exact_match_accuracy,validation_micro_f1,validation_micro_precision,validation_micro_recall,validation_hamming_loss,validation_hamming_score,validation_macro_jaccard,validation_roc_auc_macro,validation_labels_with_positive_support,validation_labels_with_negative_support,validation_labels_with_both_support,test_exact_match_accuracy,test_micro_f1,test_micro_precision,test_micro_recall,test_hamming_loss,test_hamming_score,test_macro_jaccard,test_roc_auc_macro,test_labels_with_positive_support,test_labels_with_negative_support,test_labels_with_both_support,master_version,master_config_hash,chance_macro_f1_reference,normalized_macro_f1
0,3280944905,layer_2,2,0.1666666666666666,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",23.0,0.5851415192022945,-0.0795663446187973,0.910802960395813,0.0394088669950738,0.990625,0.9908329330578514,0.990716001064152,0.9906917586421308,0.9907751427484952,0.9908329330578514,0.989081937095216,0.9890498959740116,0.0554264291567614,0.9460816251330176,0.9998761492037744,0.999065123857321,0.59,0.5876162875209435,0.5851415192022945,0.5872114916508762,0.5869523969462394,0.5876162875209435,0.5215819853532916,0.5209720761771235,1.7318183708612755,0.1769623340800813,0.8609379744359601,0.6031131898713687,0.44,0.4426255176352506,0.4445570822620003,0.4420922520102847,0.4638450318948491,0.4426255176352506,0.347274903000602,0.3461381283203922,2.288929886855312,0.1013748864287639,0.8221505344400951,0.5050588983064871,0.4445570822620003,0.4426255176352506,0.673637451500301,0.1013748864287639,,,0.0,0.9804655121843456,0.4602168276906013,0.02,0.4097735971816739,0.3897735971816738,0.5461589188021517,0.5461589188021517,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3349343875,layer_2,2,0.1666666666666666,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",18.0,0.5565757030781662,-0.0795663446187973,0.910802960395813,0.0394088669950738,0.810625,0.8073681798150545,0.8068272971367827,0.8113367071123093,0.8145751548411951,0.8073681798150545,0.7803194776045768,0.7789143178973146,0.5494084116715512,0.5772912281338302,0.9738678406907072,0.8919772540754078,0.56,0.5558545808823896,0.5565757030781662,0.5589402116402117,0.5616370074251849,0.5558545808823896,0.4861000570864598,0.4855305466237942,1.4373008578159374,0.2375681242201997,0.8407068085199786,0.574767342673417,0.46,0.4631298297343904,0.4650231014023787,0.4634459684335947,0.478848625103016,0.4631298297343904,0.3717615773730127,0.3701338465576065,1.6671908725666305,0.1887766190783971,0.8216453332938096,0.5139851465845454,0.4650231014023787,0.4631298297343904,0.6858807886865064,0.1887766190783971,,,0.0,0.9967246677053372,0.4602168276906013,0.02,0.4301683381766327,0.4101683381766327,0.3418041957344039,0.3418041957344039,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,329179192,layer_3,3,0.25,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.0751679465174675,0.9198020100593568,0.0394088669950738,0.9925,0.9926300442436088,0.9926436387672944,0.9925707729824776,0.992886781268524,0.9926300442436088,0.9912807119586352,0.9912395530529472,0.0613729428139531,0.940472431929234,0.9999251901066922,0.9993021677553096,0.465,0.461207854184177,0.4633710764271627,0.4657630401095023,0.4721297058788754,0.461207854184177,0.3754272422221515,0.3744701996433895,2.8041907952626746,0.0605557533540873,0.80838119327633,0.5009821123742885,0.465,0.4639792699164223,0.4661813042839792,0.465603128818102,0.4775433947907815,0.4639792699164223,0.375586257407099,0.3743970532347181,2.8949820499917984,0.0553000177215541,0.800083953694694,0.4895989671492304,0.4661813042839792,0.4639792699164223,0.6877931287035495,0.0553000177215541,,,0.0,0.993625489841915,0.4624160267412662,0.0152743030116885,0.4173245379574007,0.4020502349457122,0.526462334483315,0.526462334483315,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3129714435,layer_3,3,0.25,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],24.0,0.5992326839018195,-0.0751679465174675,0.9198020100593568,0.0394088669950738,0.97375,0.9733545265303,0.9743215840273702,0.9739113639001604,0.9757520651116048,0.9733545265303,0.9694103263724622,0.969328849503237,0.1833378411070058,0.8324868599407946,0.99940914820882,0.9969009721171214,0.605,0.6012907306805289,0.5992326839018195,0.6008645788190683,0.6164287757189889,0.6012907306805289,0.5404487095857932,0.5379576558661832,1.3554051415955215,0.2578428104402297,0.8590351849919353,0.6066185724584697,0.505,0.5054189766995661,0.5077540594781974,0.506005291005291,0.5130059076922305,0.5054189766995661,0.4215935891808117,0.4212726156724052,1.5403059969475288,0.2143155115000039,0.8353118789614372,0.5352124137298657,0.5077540594781974,0.5054189766995661,0.7107967945904059,0.2143155115000039,,,0.0,0.987980197860756,0.4624160267412662,0.02,0.4527212528361845,0.4327212528361844,0.4665675245491728,0.4665675245491728,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3280945902,layer_3,3,0.25,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",19.0,0.5660831402937607,-0.0751679465174675,0.9198020100593568,0.0394088669950738,0.91625,0.913610041022513,0.914359875451404,0.915912425523986,0.9193128287561424,0.913610041022513,0.9026844035062084,0.9021363846332214,0.3113922684973589,0.7324265116638986,0.9941305770348594,0.973989507072664,0.565,0.5656700651138916,0.5660831402937607,0.5656807126123773,0.5766280631826851,0.5656700651138916,0.4937635531541458,0.4920894389631618,1.396905766954319,0.2473611741288768,0.8584159081399692,0.5953178524128943,0.52,0.5183407308713204,0.5155151913925115,0.515804245539166,0.5326330532212885,0.5183407308713204,0.441220714100951,0.4388262114923715,1.6117722629169555,0.1995336743988831,0.8317901782532797,0.5409094174880855,0.5155151913925115,0.5183407308713204,0.7206103570504755,0.1995336743988831,,,0.0,0.9843688142410432,0.4624160267412662,0.02,0.4562325112374532,0.4362325112374532,0.3988446840588925,0.3988446840588925,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3349344872,layer_3,3,0.25,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",26.0,0.5925376271436826,-0.0751679465174675,0.9198020100593568,0.0394088669950738,0.991875,0.99196337579202,0.992073998941404,0.9919538604167112,0.9924506387921024,0.99196337579202,0.9905580363635909,0.9905092213409284,0.0290394574790889,0.971378135577957,0.99992919008973,0.9993201640764716,0.59,0.5887127950531733,0.5925376271436826,0.5930034843669211,0.6066809332428624,0.5887127950531733,0.5224394480969072,0.5209720761771235,2.3277988491723,0.0975101455789122,0.8527427663470031,0.5800816182466502,0.49,0.4924926437732332,0.4912136109504531,0.490536943319838,0.4998355864084764,0.4924926437732332,0.4064762930260869,0.4051957897192174,2.8092505704899446,0.0602501287014535,0.8246010343032621,0.5066035930316509,0.4912136109504531,0.4924926437732332,0.7032381465130435,0.0602501287014535,,,0.0,0.9695828434898875,0.4624160267412662,0.02,0.4282671198367521,0.4082671198367521,0.5008603879909508,0.5008603879909508,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,329180189,layer_4,4,0.3333333333333333,linear_logistic,logistic,linear,single_label,768,13,7,1600,200,200,5383,[],,,-0.0810455903410911,0.928755223751068,0.0394088669950738,0.9925,0.9926300442436088,0.9926436387672944,0.9925707729824776,0.992886781268524,0.9926300442436088,0.9912807119586352,0.9912395530529472,0.0563178391357289,0.9452386543035805,0.9999337474355324,0.9993421134526848,0.44,0.43243662129726,0.4339644672692435,0.4392043264082245,0.4407591064849129,0.43243662129726,0.3454130400638888,0.3448759943846513,2.770872776611826,0.0626073386690691,0.8078464859167933,0.4898184555749155,0.46,0.4572386635220339,0.4600767088022031,0.4615310261905314,0.479980308110819,0.4572386635220339,0.3702289344409348,0.3687532877432928,2.684367011267958,0.0682643909135428,0.8094602480809614,0.4901109428679046,0.4600767088022031,0.4572386635220339,0.6851144672204674,0.0682643909135428,,,0.0,0.9891635520522556,0.4594772048294544,0.0152743030116885,0.4150888013499785,0.39981449833829,0.5325669299650913,0.5325669299650913,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3129715432,layer_4,4,0.3333333333333333,mlp_1_hidden,mlp,1_hidden,single_label,768,13,7,1600,200,200,297991,[384],21.0,0.5945359917266416,-0.0810455903410911,0.928755223751068,0.0394088669950738,0.9375,0.9359711732642338,0.9372190999898414,0.9374934057521572,0.9392295995729958,0.9359711732642338,0.9270935692591836,0.9269600832289852,0.3192463713616829,0.7266964900459243,0.9964726745023196,0.9840069704730656,0.595,0.5911628039786311,0.5945359917266416,0.596099575193759,0.6016864004771367,0.5911628039786311,0.5268685475545827,0.5263434886848721,1.2423169492436952,0.2887145055385781,0.8678347273435291,0.6200970522056634,0.51,0.5099218374732836,0.5137247859105287,0.5118727214004304,0.5226057126678244,0.5099218374732836,0.4276444332485117,0.4269173415981988,1.3436886818687055,0.2608815824069712,0.849514639018418,0.5702290104553032,0.5137247859105287,0.5099218374732836,0.7138222166242558,0.2608815824069712,,,0.0,0.9406802046357808,0.4594772048294544,0.02,0.455122843538011,0.435122843538011,0.4234943140793127,0.4234943140793127,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3280946899,layer_4,4,0.3333333333333333,mlp_2_hidden,mlp,2_hidden,single_label,768,13,7,1600,200,200,370567,"[384, 192]",19.0,0.6093029452077304,-0.0810455903410911,0.928755223751068,0.0394088669950738,0.92875,0.927193230214072,0.9274770734802494,0.9290480387608844,0.928887197066124,0.927193230214072,0.9169414553850884,0.9167732477095532,0.2930402461699871,0.7459921167675109,0.994401954581553,0.974027036076224,0.605,0.6030667324565308,0.6093029452077304,0.6103230397274928,0.618524702810417,0.6030667324565308,0.5388397012233808,0.5384300779994742,1.3031904876878455,0.27166366930922,0.8699168121208546,0.6523293508736027,0.47,0.4681459694057024,0.4742352276879131,0.4738214368751453,0.4920558628745128,0.4681459694057024,0.3809668078010679,0.3799719232569021,1.575958890655192,0.2068091502116716,0.8373625555806781,0.5284669712518218,0.4742352276879131,0.4681459694057024,0.690483403900534,0.2068091502116716,,,0.0,0.982630366580293,0.4594772048294544,0.02,0.434271024838583,0.4142710248385829,0.4532418457923363,0.4532418457923363,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3349345869,layer_4,4,0.3333333333333333,mlp_3_hidden,mlp,3_hidden,single_label,768,13,7,1600,200,200,388423,"[384, 192, 96]",18.0,0.562559510602126,-0.0810455903410911,0.928755223751068,0.0394088669950738,0.810625,0.8054216625614444,0.8077548777228759,0.8113494413859911,0.8146747491787609,0.8054216625614444,0.7794319852941387,0.77864438864895,0.5370767991089704,0.5844542348344833,0.9757518656666214,0.8977973883550014,0.56,0.5554208917072416,0.562559510602126,0.5646307935958178,0.5839670198222829,0.5554208917072416,0.4877984952050697,0.4853349709038804,1.4111717509687318,0.2438573755638528,0.8459641796279774,0.5818238394966021,0.505,0.5042093654913454,0.5086637911210763,0.5066511486852019,0.5228222124230527,0.5042093654913454,0.4219293227411691,0.4207647076031945,1.5805205326070026,0.2058679093501045,0.8282357436268516,0.5232816996536843,0.5086637911210763,0.5042093654913454,0.7109646613705846,0.2058679093501045,,,0.0,0.984484299575185,0.4594772048294544,0.02,0.4514511329435603,0.4314511329435603,0.2990910866017996,0.2990910866017996,EleutherAI_gpt-neo-125m_ISEAR_1_094936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
